Date,Overnight_Return,Overnight_Volatility,Futures_Last_Price
2025-10-24,0.00818929645868871,0.0017864053430130364,6794.5
2025-10-25,0.004793467149005748,0.004224498012374309,6827.0
2025-10-27,0.008773025682683233,0.0018914194834509777,6887.0
2025-10-28,0.0029752045116078207,0.0006222895190955127,6907.5
2025-10-29,0.004093448722808923,0.0012815968302089752,6935.75
2025-10-30,-0.003944735057653026,0.001983978224100225,6908.25
2025-10-31,-0.0011955448506182353,0.0022552377435159743,6899.75
2025-11-01,-0.0037336396497816837,0.0017398234675428058,6874.0
2025-11-03,0.0030210310613240088,0.0011445741438578052,6894.75
2025-11-04,-0.014889721727072813,0.0010176901390848982,6792.75
2025-11-05,0.00020703487278439514,0.0018139828647423064,6794.0
2025-11-06,0.0044247949230677985,0.002804608770739711,6823.75
2025-11-07,-0.010510388447793506,0.0028305411622518662,6752.0
2025-11-08,0.0003105145994015679,0.005847679134693003,6753.75
2025-11-10,0.009666468521688176,0.0014608284325694516,6819.25
2025-11-11,0.003084804819325604,0.0011781827947543622,6840.25
2025-11-12,0.008458808904129755,0.0013625376018229624,6898.25
2025-11-13,-0.004741807497738892,0.0015269153172385883,6865.5
2025-11-14,-0.018598375250492682,0.003736694236856178,6738.25
2025-11-15,0.0025416361220660377,0.0037520535084105506,6755.25
2025-11-17,0.004770813047932143,0.001189780444771677,6787.5
2025-11-18,-0.015730191384225156,0.004023124394074687,6680.75
2025-11-19,-0.003369207146079245,0.002433510098515794,6658.0
2025-11-20,0.010642827462022164,0.002129417464508941,6729.0
2025-11-21,-0.02626578265654922,0.006409284374784928,6552.5
2025-11-22,0.012112330513595726,0.008595690544981181,6631.5
2025-11-24,0.0010009374955257666,0.0020584841576945776,6638.0
2025-11-25,0.010577357820390931,0.003468382783129031,6708.0
2025-11-26,0.012967822981679089,0.002374673111160417,6795.25
2025-11-27,0.005082172017686792,0.001926688166605254,6829.75
2025-12-01,-0.001964130986182089,0.0016907933989852653,6816.25
2025-12-02,0.0026982091435057143,0.0018576941582142484,6834.5
2025-12-03,0.0025604581734459675,0.0006519375176346449,6852.0
2025-12-04,0.0023731586555292283,0.0007755305076048986,6868.25
2025-12-05,0.0014948112927973822,0.0007047106899004161,6878.5
2025-12-06,-3.570089999960224e-05,0.0006555013777406782,6878.25
2025-12-08,0.0009091837737413844,0.0004236306245200547,6884.5
2025-12-09,-0.0039420217764639665,0.001828337074417172,6857.25
2025-12-10,-0.0006913483765060846,0.0004740505753651159,6852.5
2025-12-11,0.00043984544734410047,0.002352155102516185,6855.25
2025-12-12,0.006101351014483947,0.0020150697963222525,6897.0
2025-12-13,-0.009616394510991721,0.003992176482446983,6830.75
2025-12-15,0.004531044487525948,0.0006448950189036304,6861.75
2025-12-16,-0.0015596608995049888,0.003411271166789859,6850.5
2025-12-17,-0.004098603577175841,0.007202193339011759,6820.0
2025-12-18,-0.0018507754011823918,0.0017040384901147578,6807.25
2025-12-19,0.006690371427193531,0.0019681600274227625,6852.75
2025-12-20,0.0059038716015871184,0.0021460428150585553,6893.25
2025-12-22,0.0025026348289244327,0.0007784929294909198,6910.5
2025-12-23,0.003651193088537452,0.0007124167809037762,6935.75
2025-12-24,0.0025607825288841424,0.001003211403050511,6953.5
2025-12-26,0.0037036883732349812,0.0017326027639109995,6979.25
2025-12-27,5.518095591572347e-08,0.00019181215150347657,6979.25
2025-12-29,-0.002148526661628236,0.0007486915600474881,6964.25
2025-12-30,-0.001394818865816716,0.0009336376721880716,6954.5
2025-12-31,-0.004284795759332272,0.0004740118805644921,6924.75
2026-01-01,-0.004478040061365207,0.0020304411168725403,6893.75
2026-01-02,0.006265446489646553,0.0019171663507415162,6937.0
2026-01-03,-0.005298758416918625,0.005506930018342571,6900.0
2026-01-05,0.00202870930261434,0.0005644198019223985,6914.0
2026-01-06,0.0036674177911671935,0.0017595897295403305,6939.25
2026-01-07,0.005697845172158322,0.0017212273373146464,6978.75
2026-01-08,-0.004188283050669317,0.001266448240056216,6949.5
2026-01-09,0.002590711786513711,0.0007294065646913573,6967.5
2026-01-10,0.005387443322775742,0.003285499158051491,7005.0
2026-01-12,-0.006760515087987806,0.0010421782550547028,6957.75
2026-01-13,0.00730488620911951,0.0022599675504373284,7008.5
2026-01-14,-0.002637552926171849,0.0008743481310084978,6990.0
2026-01-15,-0.00021749787904368212,0.0021649218115480807,6988.25
2026-01-16,0.0014043310742675175,0.0011976643244896612,6998.0
2026-01-17,-0.0030387201363651917,0.0009397461596403994,6976.75
2026-01-19,-0.008671659440283808,0.0,6916.25
2026-01-20,-0.009286919164404384,0.0007386973585993792,6852.25
2026-01-21,-0.0022569768366100806,0.0010311279805446654,6836.75
2026-01-22,0.016947403620433565,0.003327978609544422,6953.0
2026-01-23,-0.0033776960506383125,0.0010335529192110802,6929.5
2026-01-24,0.0006171414762885519,0.0016254820539390517,6933.75
2026-01-26,-0.0007820395420188309,0.0015136572727872362,6928.25
2026-01-27,0.009701688154728716,0.0023589766181955326,6995.5
2026-01-28,0.005139586846609201,0.0009058166769416768,7031.5
2026-01-29,-0.0017267876134043902,0.0015474739953126183,7019.25
2026-01-30,-0.0132413285075762,0.0027860770430214355,6926.5
2026-02-03,0.0126702058932473,0.003302370659462502,7014.25
2026-02-04,-0.01036994112706724,0.004762592589782854,6940.75
2026-02-05,-0.005059490051650184,0.003102907548874912,6905.25
2026-02-06,-0.008914147849476639,0.0038161940968087908,6843.25
2026-02-07,0.01596049273176736,0.006048664516759471,6952.75
2026-02-09,-0.0012874264528716095,0.001248500548453667,6943.75
2026-02-10,0.006521203800577857,0.0018655018183677907,6989.0
2026-02-11,-0.0033251998106519354,0.0009729989181854725,6965.75
2026-02-12,0.0025485395208407757,0.0006950473223232257,6983.5
2026-02-13,-0.01965117042709974,0.003983598686126461,6846.75
2026-02-14,-0.00020006094785285367,0.003565588981792513,6845.25
2026-02-16,0.0024108692902207185,0.0010692968861551247,6861.75
2026-02-17,-0.002964659815024584,0.0036328242654480444,6841.25
2026-02-18,0.007990687189182166,0.0015826511006386379,6896.0
2026-02-19,-0.0021269066838445205,0.0014213367750739853,6881.25
2026-02-20,0.0016436785122816433,0.0011983759099207696,6892.5
2026-02-21,0.0044654864722479815,0.0027781724965110174,6923.25
2026-02-23,-0.002262622287966476,0.001712304397179732,6907.5
2026-02-24,-0.00569178398242276,0.002442934084305931,6868.0
2026-02-25,0.0067999672139417155,0.0014444565620170035,6914.75
2026-02-26,0.006369999639734947,0.0019139476685662402,6958.75
2026-02-27,-0.008218019185909031,0.0024089836810928453,6901.5
2026-02-28,-0.0036764653401106795,0.003959104061530284,6876.0
2026-03-02,-0.00922011304345638,0.0032784911795448223,6812.5
2026-03-03,-0.006509730359252952,0.0033715931370172144,6767.75
2026-03-04,0.008490010830201955,0.003030864448056036,6825.0
2026-03-05,0.006854488848814899,0.0030019082546707153,6871.5
2026-03-06,-0.009537284800537393,0.003971893670201069,6805.5
2026-03-07,-0.009082912923549347,0.0037954405371511267,6743.75
2026-03-09,-0.008856852868763698,0.00523054348185722,6683.25
2026-03-10,0.01336361349295856,0.004702419887722615,6772.5
