,timestamp,close_C25,close_C26,close_H0,close_H25,close_H26,high_C25,high_C26,high_H0,high_H25,high_H26,low_C25,low_C26,low_H0,low_H25,low_H26,mean_C25,mean_C26,mean_H0,mean_H25,mean_H26,open_C25,open_C26,open_H0,open_H25,open_H26,open_interest_C25,open_interest_C26,open_interest_H0,open_interest_H25,open_interest_H26,volume_C25,volume_C26,volume_H0,volume_H25,volume_H26,wd,hour,off_hours,market_close,market_open,weekend_close_period,exp_rate_open_interest,exp_rate,relevant_date
1253,2025-09-21 11:00:00-04:00,0.84,0.06,0.13,0.0,0.0,0.84,0.06,0.13,0.0,0.0,0.84,0.06,0.13,0.0,0.0,0.84,0.06,0.13,0.0,0.0,0.84,0.06,0.13,0.0,0.0,410921.0,220565.0,285548.0,10371.0,6793.0,2.0,10010.0,137.0,0.0,0.0,6,11,True,False,False,True,-0.1416692603700979,-0.0035971223021582736,2025-09-22
1254,2025-09-21 12:00:00-04:00,0.84,0.05,0.13,0.0,0.0,0.84,0.05,0.13,0.0,0.0,0.84,0.04,0.11,0.0,0.0,0.84,0.0403,0.1282,0.0,0.0,0.84,0.05,0.13,0.0,0.0,410965.0,230014.0,287035.0,10371.0,6793.0,100.0,10738.0,1487.0,0.0,0.0,6,12,True,False,False,True,-0.1413785996321137,-0.01575299306868305,2025-09-22
1255,2025-09-21 13:00:00-04:00,0.85,0.06,0.13,0.0,0.0,0.85,0.06,0.13,0.0,0.0,0.85,0.04,0.13,0.0,0.0,0.85,0.0475,0.13,0.0,0.0,0.85,0.05,0.13,0.0,0.0,421372.0,231029.0,287093.0,10371.0,6793.0,10407.0,2148.0,58.0,0.0,0.0,6,13,True,False,False,True,-0.14293976651141568,-0.24861442904921166,2025-09-22
1256,2025-09-21 14:00:00-04:00,0.84,0.05,0.13,0.0,0.0,0.85,0.06,0.13,0.0,0.0,0.84,0.05,0.13,0.0,0.0,0.8483,0.0522,0.13,0.0,0.0,0.85,0.06,0.13,0.0,0.0,421872.0,242439.0,288089.0,10371.0,6793.0,600.0,11910.0,996.0,0.0,0.0,6,14,True,False,False,True,-0.14281643742052275,-0.09398496240601503,2025-09-22
1257,2025-09-21 15:00:00-04:00,0.85,0.06,0.13,0.0,0.0,0.85,0.06,0.13,0.0,0.0,0.85,0.06,0.13,0.0,0.0,0.85,0.06,0.13,0.0,0.0,0.85,0.06,0.13,0.0,0.0,422248.0,242689.0,288775.0,10371.0,6793.0,376.0,250.0,686.0,0.0,0.0,6,15,True,False,False,True,-0.1427364935111742,-0.08851224105461393,2025-09-22
1258,2025-09-21 16:00:00-04:00,0.85,0.06,0.13,0.0,0.0,0.85,0.06,0.13,0.0,0.0,0.85,0.06,0.11,0.0,0.0,0.85,0.06,0.1299,0.0,0.0,0.85,0.06,0.13,0.0,0.0,422838.0,242739.0,289708.0,10371.0,6793.0,590.0,50.0,940.0,0.0,0.0,6,16,True,False,False,True,-0.14263981895570307,-0.09640522875816994,2025-09-22
1259,2025-09-21 17:00:00-04:00,0.85,0.06,0.13,0.0,0.0,0.85,0.06,0.13,0.0,0.0,0.83,0.05,0.11,0.0,0.0,0.8426,0.0593,0.1273,0.0,0.0,0.84,0.05,0.13,0.0,0.0,422737.0,243389.0,290360.0,10371.0,6793.0,564.0,702.0,752.0,0.0,0.0,6,17,True,False,False,True,-0.14249628179822743,-0.10714285714285714,2025-09-22
1260,2025-09-21 18:00:00-04:00,0.85,0.06,0.13,0.0,0.0,0.85,0.06,0.13,0.0,0.0,0.85,0.06,0.13,0.0,0.0,0.85,0.06,0.13,0.0,0.0,0.85,0.06,0.13,0.0,0.0,422739.0,244984.0,290570.0,10371.0,6793.0,2.0,1595.0,210.0,0.0,0.0,6,18,True,False,False,True,-0.14245522883042228,-0.0023584905660377358,2025-09-22
1261,2025-09-21 19:00:00-04:00,0.85,0.06,0.13,0.0,0.0,0.85,0.06,0.13,0.0,0.0,0.85,0.06,0.13,0.0,0.0,0.85,0.06,0.13,0.0,0.0,0.85,0.06,0.13,0.0,0.0,423251.0,245030.0,291154.0,10371.0,6793.0,512.0,46.0,1739.0,0.0,0.0,6,19,True,False,False,True,-0.14241641555459894,-0.056863616170590846,2025-09-22
1262,2025-09-21 20:00:00-04:00,0.85,0.06,0.13,0.0,0.0,0.85,0.06,0.13,0.0,0.0,0.85,0.06,0.11,0.0,0.0,0.85,0.06,0.129,0.0,0.0,0.85,0.06,0.11,0.0,0.0,438013.0,245130.0,291890.0,10371.0,6793.0,16712.0,100.0,1081.0,0.0,0.0,6,20,True,False,False,True,-0.144420174151733,-0.23481144270218626,2025-09-22
1263,2025-09-21 21:00:00-04:00,0.85,0.06,0.13,0.0,0.0,0.85,0.06,0.13,0.0,0.0,0.83,0.06,0.11,0.0,0.0,0.8453,0.06,0.1292,0.0,0.0,0.85,0.06,0.11,0.0,0.0,439005.0,247964.0,293058.0,10371.0,6793.0,1817.0,2834.0,1218.0,0.0,0.0,6,21,True,False,False,True,-0.1443340418138178,-0.14967051070840198,2025-09-22
1264,2025-09-21 22:00:00-04:00,0.83,0.06,0.13,0.0,0.0,0.85,0.06,0.13,0.0,0.0,0.83,0.06,0.13,0.0,0.0,0.8379,0.06,0.13,0.0,0.0,0.83,0.06,0.13,0.0,0.0,438991.0,247975.0,293682.0,10371.0,6793.0,91.0,11.0,624.0,0.0,0.0,6,22,True,False,False,True,-0.14421084081158048,-0.031818181818181815,2025-09-22
1265,2025-09-21 23:00:00-04:00,0.85,0.06,0.12,0.0,0.0,0.85,0.06,0.13,0.0,0.0,0.85,0.06,0.12,0.0,0.0,0.85,0.06,0.1275,0.0,0.0,0.85,0.06,0.13,0.0,0.0,444009.0,249626.0,294425.0,10371.0,6793.0,5018.0,1651.0,1344.0,0.0,0.0,6,23,True,False,False,True,-0.1447766775061598,-0.19718641936497958,2025-09-22
1266,2025-09-22 00:00:00-04:00,0.85,0.06,0.12,0.0,0.0,0.85,0.06,0.12,0.0,0.0,0.85,0.06,0.12,0.0,0.0,0.85,0.06,0.12,0.0,0.0,0.85,0.06,0.12,0.0,0.0,445075.0,249676.0,299476.0,10371.0,6793.0,1121.0,50.0,5051.0,0.0,0.0,0,0,True,False,False,True,-0.14395659419118798,-0.045406675307841864,2025-09-22
1267,2025-09-22 01:00:00-04:00,0.85,0.06,0.12,0.0,0.0,0.85,0.06,0.12,0.0,0.0,0.83,0.06,0.11,0.0,0.0,0.8374,0.06,0.1107,0.0,0.0,0.85,0.06,0.12,0.0,0.0,445193.0,250676.0,308244.0,10371.0,6793.0,318.0,1000.0,10724.0,0.0,0.0,0,1,True,False,False,True,-0.1423204522602539,-0.0071997826480710014,2025-09-22
1268,2025-09-22 02:00:00-04:00,0.85,0.06,0.12,0.0,0.0,0.85,0.06,0.12,0.0,0.0,0.85,0.06,0.12,0.0,0.0,0.85,0.06,0.12,0.0,0.0,0.85,0.06,0.12,0.0,0.0,445360.0,253426.0,309384.0,10371.0,6793.0,167.0,2790.0,1140.0,0.0,0.0,0,2,True,False,False,True,-0.14213190174026127,-0.031943381790359604,2025-09-22
1269,2025-09-22 03:00:00-04:00,0.85,0.06,0.12,0.0,0.0,0.85,0.06,0.12,0.0,0.0,0.85,0.06,0.12,0.0,0.0,0.85,0.06,0.12,0.0,0.0,0.85,0.06,0.12,0.0,0.0,445361.0,254062.0,309454.0,10371.0,6793.0,1.0,636.0,70.0,0.0,0.0,0,3,True,False,False,True,-0.14211904033790476,-0.0035211267605633804,2025-09-22
1270,2025-09-22 04:00:00-04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,445361.0,254062.0,309454.0,10371.0,6793.0,0.0,0.0,0.0,0.0,0.0,0,4,True,False,False,True,-0.14211904033790476,0.0,2025-09-22
1271,2025-09-22 05:00:00-04:00,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.12,0.0,0.0,445361.0,254062.0,309531.0,10371.0,6793.0,0.0,0.0,77.0,0.0,0.0,0,5,True,False,False,True,-0.14210474046177587,0.0,2025-09-22
1272,2025-09-22 06:00:00-04:00,0.85,0.0,0.12,0.0,0.0,0.85,0.0,0.12,0.0,0.0,0.84,0.0,0.12,0.0,0.0,0.8491,0.0,0.12,0.0,0.0,0.84,0.0,0.12,0.0,0.0,445678.0,254062.0,309570.0,10371.0,6793.0,317.0,0.0,39.0,0.0,0.0,0,6,True,False,False,True,-0.1421421751550053,-0.2226123595505618,2025-09-22
1273,2025-09-22 07:00:00-04:00,0.85,0.06,0.0,0.0,0.0,0.85,0.06,0.0,0.0,0.0,0.85,0.06,0.0,0.0,0.0,0.85,0.06,0.0,0.0,0.0,0.85,0.06,0.0,0.0,0.0,445701.0,254077.0,309570.0,10371.0,6793.0,23.0,15.0,0.0,0.0,0.0,0,7,True,False,False,True,-0.1421454152201682,-0.25,2025-09-22
1274,2025-09-22 08:00:00-04:00,0.0,0.0,0.12,0.01,0.0,0.0,0.0,0.12,0.01,0.0,0.0,0.0,0.12,0.01,0.0,0.0,0.0,0.12,0.01,0.0,0.0,0.0,0.12,0.01,0.0,445701.0,254077.0,309719.0,10838.0,6793.0,0.0,0.0,149.0,467.0,0.0,0,8,True,False,False,True,-0.14187877973215288,0.18952922077922077,2025-09-22
1283,2025-09-22 17:00:00-04:00,0.84,0.05,0.14,0.0,0.0,0.84,0.05,0.14,0.0,0.0,0.83,0.05,0.14,0.0,0.0,0.8302,0.05,0.14,0.0,0.0,0.84,0.05,0.14,0.0,0.0,481747.0,313916.0,399474.0,11025.0,6813.0,652.0,1166.0,6089.0,0.0,0.0,0,17,True,True,False,False,-0.13189243773578138,-0.024180388666369974,2025-09-23
1284,2025-09-22 18:00:00-04:00,0.83,0.05,0.14,0.0,0.0,0.84,0.05,0.15,0.0,0.0,0.83,0.05,0.14,0.0,0.0,0.8399,0.05,0.1497,0.0,0.0,0.84,0.05,0.15,0.0,0.0,484235.0,313918.0,400629.0,11025.0,6813.0,2518.0,2.0,1155.0,0.0,0.0,0,18,True,False,False,False,-0.13205039910078145,-0.17138578818404573,2025-09-23
1285,2025-09-22 19:00:00-04:00,0.83,0.05,0.15,0.0,0.0,0.83,0.05,0.15,0.0,0.0,0.83,0.05,0.15,0.0,0.0,0.83,0.05,0.15,0.0,0.0,0.83,0.05,0.15,0.0,0.0,483949.0,328848.0,401509.0,11025.0,6813.0,286.0,14930.0,1281.0,0.0,0.0,0,19,True,False,False,False,-0.13188314781206112,-0.04562858966177409,2025-09-23
1286,2025-09-22 20:00:00-04:00,0.84,0.05,0.14,0.0,0.0,0.84,0.05,0.15,0.0,0.0,0.84,0.04,0.14,0.0,0.0,0.84,0.0492,0.1494,0.0,0.0,0.84,0.05,0.15,0.0,0.0,484254.0,329993.0,401537.0,11025.0,6813.0,305.0,1245.0,446.0,0.0,0.0,0,20,True,False,False,False,-0.13191920081711297,-0.10153129161118508,2025-09-23
1287,2025-09-22 21:00:00-04:00,0.83,0.05,0.15,0.0,0.0,0.83,0.05,0.15,0.0,0.0,0.82,0.05,0.14,0.0,0.0,0.8293,0.05,0.1495,0.0,0.0,0.83,0.05,0.15,0.0,0.0,484789.0,331094.0,401592.0,11025.0,6813.0,683.0,1101.0,1210.0,0.0,0.0,0,21,True,False,False,False,-0.13198151115548593,-0.09020073956682514,2025-09-23
1288,2025-09-22 22:00:00-04:00,0.82,0.05,0.15,0.0,0.0,0.83,0.05,0.15,0.0,0.0,0.82,0.05,0.15,0.0,0.0,0.8217,0.05,0.15,0.0,0.0,0.83,0.05,0.15,0.0,0.0,484899.0,331123.0,401592.0,11025.0,6813.0,635.0,29.0,916.0,0.0,0.0,0,22,True,False,False,False,-0.13199597555921008,-0.10235332043842682,2025-09-23
1289,2025-09-22 23:00:00-04:00,0.83,0.05,0.15,0.0,0.0,0.83,0.05,0.15,0.0,0.0,0.81,0.05,0.14,0.0,0.0,0.8255,0.05,0.1497,0.0,0.0,0.83,0.05,0.15,0.0,0.0,485115.0,331479.0,401592.0,11025.0,6813.0,216.0,356.0,1253.0,0.0,0.0,0,23,True,False,False,False,-0.1320243680742137,-0.03675970047651463,2025-09-23
1290,2025-09-23 00:00:00-04:00,0.83,0.05,0.15,0.01,0.01,0.83,0.05,0.15,0.01,0.01,0.81,0.05,0.15,0.01,0.01,0.8287,0.05,0.15,0.01,0.01,0.83,0.05,0.15,0.01,0.01,488246.0,335226.0,405748.0,11118.0,6906.0,3375.0,3747.0,6217.0,93.0,93.0,1,0,True,False,False,False,-0.1317870053650819,-0.08471863706763036,2025-09-23
1291,2025-09-23 01:00:00-04:00,0.81,0.05,0.15,0.01,0.01,0.83,0.05,0.15,0.01,0.01,0.81,0.05,0.14,0.01,0.01,0.8273,0.05,0.1497,0.01,0.01,0.83,0.05,0.15,0.01,0.01,488576.0,338504.0,412991.0,11418.0,7006.0,330.0,3278.0,12302.0,300.0,100.0,1,1,True,False,False,False,-0.1306587731452324,-0.0005799566965666563,2025-09-23
1292,2025-09-23 02:00:00-04:00,0.83,0.05,0.15,0.0,0.0,0.83,0.05,0.15,0.0,0.0,0.81,0.04,0.15,0.0,0.0,0.8258,0.05,0.15,0.0,0.0,0.83,0.05,0.15,0.0,0.0,489748.0,341649.0,414657.0,11418.0,7006.0,1273.0,3147.0,1666.0,0.0,0.0,1,2,True,False,False,False,-0.13057381175183413,-0.10828513099693773,2025-09-23
1293,2025-09-23 03:00:00-04:00,0.83,0.05,0.15,0.01,0.01,0.83,0.05,0.15,0.01,0.01,0.81,0.05,0.15,0.01,0.01,0.8298,0.05,0.15,0.01,0.01,0.81,0.05,0.15,0.01,0.01,490184.0,349650.0,418892.0,11618.0,8006.0,436.0,8001.0,4264.0,200.0,1000.0,1,3,True,False,False,False,-0.12994708339578623,-0.012040816326530613,2025-09-23
1294,2025-09-23 04:00:00-04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,490184.0,349650.0,418892.0,11618.0,8006.0,0.0,0.0,0.0,0.0,0.0,1,4,True,False,False,False,-0.12994708339578623,0.0,2025-09-23
1295,2025-09-23 05:00:00-04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,490184.0,0.0,418892.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,5,True,False,False,False,-0.13480281076609657,0.0,2025-09-23
1296,2025-09-23 06:00:00-04:00,0.0,0.04,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,490184.0,349651.0,418892.0,11618.0,8006.0,0.0,1.0,0.0,0.0,0.0,1,6,True,False,False,False,-0.12994708339578623,0.0,2025-09-23
1297,2025-09-23 07:00:00-04:00,0.83,0.04,0.0,0.0,0.0,0.83,0.04,0.0,0.0,0.0,0.82,0.04,0.0,0.0,0.0,0.8271,0.04,0.0,0.0,0.0,0.82,0.04,0.0,0.0,0.0,490213.0,350585.0,418892.0,11618.0,8006.0,41.0,934.0,0.0,0.0,0.0,1,7,True,False,False,False,-0.12995086470089268,-0.25,2025-09-23
1298,2025-09-23 08:00:00-04:00,0.82,0.0,0.15,0.0,0.0,0.83,0.0,0.15,0.0,0.0,0.82,0.0,0.15,0.0,0.0,0.8233,0.0,0.15,0.0,0.0,0.83,0.0,0.15,0.0,0.0,490214.0,350585.0,419521.0,11618.0,8006.0,3.0,0.0,629.0,0.0,0.0,1,8,True,False,False,False,-0.12986227862719282,-0.0011867088607594937,2025-09-23
1307,2025-09-23 17:00:00-04:00,0.83,0.05,0.15,0.0,0.0,0.83,0.05,0.15,0.0,0.0,0.82,0.05,0.14,0.0,0.0,0.8298,0.05,0.15,0.0,0.0,0.83,0.05,0.15,0.0,0.0,541539.0,404566.0,457979.0,14414.0,8204.0,5594.0,267.0,1228.0,0.0,0.0,1,17,True,True,False,False,-0.12997050098034188,-0.204998534154207,2025-09-24
1308,2025-09-23 18:00:00-04:00,0.83,0.05,0.15,0.01,0.0,0.83,0.05,0.15,0.01,0.0,0.82,0.04,0.15,0.01,0.0,0.8221,0.0435,0.15,0.01,0.0,0.83,0.04,0.15,0.01,0.0,541552.0,404716.0,458622.0,14507.0,8204.0,63.0,430.0,693.0,93.0,0.0,1,18,True,False,False,False,-0.12985485093344606,0.0088339222614841,2025-09-24
1309,2025-09-23 19:00:00-04:00,0.83,0.05,0.14,0.0,0.0,0.83,0.05,0.15,0.0,0.0,0.82,0.05,0.14,0.0,0.0,0.8274,0.05,0.1418,0.0,0.0,0.83,0.05,0.15,0.0,0.0,541754.0,405752.0,459546.0,14507.0,8204.0,202.0,1036.0,5519.0,0.0,0.0,1,19,True,False,False,False,-0.12976062381928852,-0.008827128124453767,2025-09-24
1310,2025-09-23 20:00:00-04:00,0.83,0.05,0.15,0.0,0.0,0.83,0.05,0.15,0.0,0.0,0.82,0.05,0.15,0.0,0.0,0.8254,0.05,0.15,0.0,0.0,0.82,0.05,0.15,0.0,0.0,542404.0,406478.0,464765.0,14507.0,8204.0,650.0,726.0,5219.0,0.0,0.0,1,20,True,False,False,False,-0.12917426855480602,-0.027687851422729597,2025-09-24
1311,2025-09-23 21:00:00-04:00,0.83,0.05,0.15,0.01,0.01,0.83,0.05,0.15,0.01,0.01,0.82,0.05,0.15,0.01,0.01,0.83,0.05,0.15,0.01,0.01,0.83,0.05,0.15,0.01,0.01,544729.0,406685.0,470115.0,15442.0,9139.0,2327.0,207.0,5350.0,935.0,935.0,1,21,True,False,False,False,-0.1284320567298789,-0.04040873200185787,2025-09-24
1312,2025-09-23 22:00:00-04:00,0.83,0.05,0.15,0.01,0.0,0.83,0.05,0.15,0.01,0.0,0.82,0.05,0.15,0.01,0.0,0.8216,0.05,0.15,0.01,0.0,0.82,0.05,0.15,0.01,0.0,544732.0,409722.0,473727.0,16442.0,9139.0,19.0,3037.0,3612.0,1000.0,0.0,1,22,True,False,False,False,-0.12761848717896687,0.052958324335996544,2025-09-24
1313,2025-09-23 23:00:00-04:00,0.82,0.05,0.15,0.0,0.0,0.83,0.05,0.15,0.0,0.0,0.82,0.04,0.14,0.0,0.0,0.829,0.0494,0.1485,0.0,0.0,0.83,0.04,0.15,0.0,0.0,544951.0,409802.0,475295.0,16442.0,9139.0,244.0,80.0,2397.0,0.0,0.0,1,23,True,False,False,False,-0.12745131611439509,-0.023097311624384703,2025-09-24
1314,2025-09-24 00:00:00-04:00,0.83,0.05,0.15,0.0,0.0,0.83,0.05,0.15,0.0,0.0,0.83,0.05,0.14,0.0,0.0,0.83,0.05,0.15,0.0,0.0,0.83,0.05,0.15,0.0,0.0,574155.0,410527.0,488526.0,16442.0,9139.0,29204.0,725.0,15488.0,0.0,0.0,2,0,True,False,False,False,-0.1292051508493471,-0.16336257048241296,2025-09-24
1315,2025-09-24 01:00:00-04:00,0.83,0.05,0.0,0.0,0.0,0.83,0.05,0.0,0.0,0.0,0.83,0.05,0.0,0.0,0.0,0.83,0.05,0.0,0.0,0.0,0.83,0.05,0.0,0.0,0.0,574186.0,410529.0,488526.0,16442.0,9139.0,31.0,2.0,0.0,0.0,0.0,2,1,True,False,False,False,-0.12920862082705525,-0.25,2025-09-24
1316,2025-09-24 02:00:00-04:00,0.83,0.05,0.15,0.0,0.0,0.83,0.05,0.15,0.0,0.0,0.82,0.05,0.13,0.0,0.0,0.82,0.05,0.133,0.0,0.0,0.82,0.05,0.15,0.0,0.0,574187.0,410635.0,484944.0,16442.0,9139.0,216.0,106.0,13692.0,0.0,0.0,2,2,True,False,False,False,-0.1296390389122821,-0.003882657463330457,2025-09-24
1317,2025-09-24 03:00:00-04:00,0.83,0.0,0.15,0.0,0.0,0.83,0.0,0.15,0.0,0.0,0.83,0.0,0.15,0.0,0.0,0.83,0.0,0.15,0.0,0.0,0.83,0.0,0.15,0.0,0.0,574425.0,410635.0,484944.0,16442.0,9139.0,238.0,0.0,1210.0,0.0,0.0,2,3,True,False,False,False,-0.12966566618114148,-0.041091160220994474,2025-09-24
1318,2025-09-24 04:00:00-04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,574425.0,410635.0,484944.0,16442.0,9139.0,0.0,0.0,0.0,0.0,0.0,2,4,True,False,False,False,-0.12966566618114148,0.0,2025-09-24
1319,2025-09-24 05:00:00-04:00,0.82,0.05,0.15,0.01,0.0,0.82,0.05,0.15,0.01,0.0,0.82,0.05,0.15,0.01,0.0,0.82,0.05,0.15,0.01,0.0,0.82,0.05,0.15,0.01,0.0,574425.0,410735.0,484944.0,16942.0,9139.0,260.0,100.0,172.0,500.0,0.0,2,5,True,False,False,False,-0.12948929259294015,0.06437768240343347,2025-09-24
1320,2025-09-24 06:00:00-04:00,0.82,0.05,0.15,0.0,0.0,0.82,0.05,0.15,0.0,0.0,0.82,0.05,0.15,0.0,0.0,0.82,0.05,0.15,0.0,0.0,0.82,0.05,0.15,0.0,0.0,574425.0,410737.0,484944.0,16942.0,9139.0,5.0,2.0,597.0,0.0,0.0,2,6,True,False,False,False,-0.12948929259294015,-0.0020764119601328905,2025-09-24
1321,2025-09-24 07:00:00-04:00,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.15,0.0,0.0,574425.0,410737.0,484944.0,16942.0,9139.0,0.0,0.0,74.0,0.0,0.0,2,7,True,False,False,False,-0.12948929259294015,0.0,2025-09-24
1322,2025-09-24 08:00:00-04:00,0.82,0.0,0.0,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.82,0.0,0.0,0.0,0.0,574425.0,410737.0,484944.0,16942.0,9139.0,141.0,0.0,0.0,0.0,0.0,2,8,True,False,False,False,-0.12948929259294015,-0.25,2025-09-24
1331,2025-09-24 17:00:00-04:00,0.83,0.05,0.14,0.0,0.0,0.83,0.05,0.15,0.0,0.0,0.83,0.05,0.13,0.0,0.0,0.83,0.05,0.1343,0.0,0.0,0.83,0.05,0.13,0.0,0.0,577474.0,417174.0,540741.0,18637.0,59139.0,61.0,1200.0,13010.0,0.0,0.0,2,17,True,True,False,False,-0.12289132622364213,-0.0011667049192869712,2025-09-25
1332,2025-09-24 18:00:00-04:00,0.82,0.05,0.14,0.0,0.0,0.83,0.05,0.14,0.0,0.0,0.82,0.05,0.13,0.0,0.0,0.8226,0.05,0.1335,0.0,0.0,0.83,0.05,0.13,0.0,0.0,577504.0,417980.0,541078.0,18637.0,59139.0,115.0,806.0,966.0,0.0,0.0,2,18,True,False,False,False,-0.1228582621289303,-0.026595744680851064,2025-09-25
1333,2025-09-24 19:00:00-04:00,0.82,0.05,0.14,0.01,0.0,0.83,0.05,0.14,0.01,0.0,0.82,0.04,0.13,0.01,0.0,0.8298,0.0455,0.1394,0.01,0.0,0.82,0.05,0.14,0.01,0.0,581811.0,418580.0,544175.0,19194.0,59139.0,4454.0,1100.0,3297.0,557.0,0.0,2,19,True,False,False,False,-0.12282283134529069,-0.11726649012999518,2025-09-25
1334,2025-09-24 20:00:00-04:00,0.83,0.05,0.14,0.0,0.0,0.83,0.05,0.14,0.0,0.0,0.82,0.05,0.13,0.0,0.0,0.8208,0.05,0.1399,0.0,0.0,0.82,0.05,0.14,0.0,0.0,581351.0,418581.0,545955.0,19194.0,59139.0,542.0,1.0,1780.0,0.0,0.0,2,20,True,False,False,False,-0.12258111644134322,-0.05835486649440138,2025-09-25
1335,2025-09-24 21:00:00-04:00,0.83,0.05,0.14,0.0,0.0,0.83,0.05,0.15,0.0,0.0,0.82,0.05,0.14,0.0,0.0,0.8295,0.05,0.14,0.0,0.0,0.82,0.05,0.14,0.0,0.0,601352.0,418681.0,627669.0,19194.0,59139.0,21011.0,100.0,81989.0,0.0,0.0,2,21,True,False,False,False,-0.11659810208978422,-0.05099757281553398,2025-09-25
1336,2025-09-24 22:00:00-04:00,0.83,0.05,0.15,0.0,0.0,0.83,0.05,0.15,0.0,0.0,0.82,0.05,0.15,0.0,0.0,0.8224,0.05,0.15,0.0,0.0,0.83,0.05,0.15,0.0,0.0,601376.0,425685.0,629669.0,19194.0,59139.0,101.0,7004.0,5137.0,0.0,0.0,2,22,True,False,False,False,-0.116414141616123,-0.004820542191676212,2025-09-25
1337,2025-09-24 23:00:00-04:00,0.83,0.05,0.15,0.0,0.0,0.83,0.05,0.15,0.0,0.0,0.82,0.04,0.14,0.0,0.0,0.8276,0.05,0.1499,0.0,0.0,0.82,0.04,0.15,0.0,0.0,601706.0,426186.0,631943.0,19194.0,59139.0,435.0,501.0,12853.0,0.0,0.0,2,23,True,False,False,False,-0.11623802822859688,-0.008184075857916917,2025-09-25
1338,2025-09-25 00:00:00-04:00,0.82,0.05,0.15,0.0,0.0,0.83,0.05,0.15,0.0,0.0,0.82,0.04,0.15,0.0,0.0,0.8202,0.05,0.15,0.0,0.0,0.82,0.05,0.15,0.0,0.0,601708.0,461250.0,632198.0,19194.0,59139.0,104.0,40064.0,255.0,0.0,0.0,3,0,True,False,False,False,-0.11621458782220094,-0.07242339832869081,2025-09-25
1339,2025-09-25 01:00:00-04:00,0.82,0.05,0.15,0.0,0.0,0.83,0.05,0.15,0.0,0.0,0.82,0.05,0.14,0.0,0.0,0.8211,0.05,0.1496,0.0,0.0,0.82,0.05,0.15,0.0,0.0,601711.0,461295.0,632487.0,19194.0,59139.0,28.0,45.0,289.0,0.0,0.0,3,1,True,False,False,False,-0.11618811193944113,-0.022082018927444796,2025-09-25
1340,2025-09-25 02:00:00-04:00,0.83,0.05,0.15,0.0,0.0,0.83,0.05,0.15,0.0,0.0,0.83,0.04,0.15,0.0,0.0,0.83,0.0446,0.15,0.0,0.0,0.83,0.05,0.15,0.0,0.0,601812.0,461501.0,635919.0,19194.0,59139.0,101.0,206.0,3432.0,0.0,0.0,3,2,True,False,False,False,-0.11588161584820096,-0.007146900651004812,2025-09-25
1341,2025-09-25 03:00:00-04:00,0.82,0.05,0.15,0.0,0.0,0.82,0.05,0.15,0.0,0.0,0.82,0.05,0.15,0.0,0.0,0.82,0.05,0.15,0.0,0.0,0.82,0.05,0.15,0.0,0.0,601812.0,461502.0,640919.0,19194.0,59139.0,37.0,1.0,5000.0,0.0,0.0,3,3,True,False,False,False,-0.11542246963963786,-0.0018364105618423666,2025-09-25
1342,2025-09-25 04:00:00-04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,601812.0,461502.0,640919.0,19194.0,59139.0,0.0,0.0,0.0,0.0,0.0,3,4,True,False,False,False,-0.11542246963963786,0.0,2025-09-25
1343,2025-09-25 05:00:00-04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,640919.0,0.0,59139.0,0.0,0.0,0.0,0.0,0.0,3,5,True,False,False,False,0.0,0.0,2025-09-25
